CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17926.0,132,2,397.29,3,Low Value Buyers
17928.0,44,2,212.54,3,Low Value Buyers
17929.0,10,4,843.0,3,Low Value Buyers
17930.0,35,5,1740.48,3,Low Value Buyers
17931.0,133,2,408.36,3,Low Value Buyers
17932.0,28,3,1331.57,3,Low Value Buyers
17934.0,51,2,704.25,3,Low Value Buyers
17935.0,137,2,145.79,3,Low Value Buyers
17936.0,4,1,389.84,3,Low Value Buyers
17937.0,8,7,4301.22,3,Low Value Buyers
17939.0,159,1,99.14,1,New Customers
17940.0,48,10,4106.4400000000005,3,Low Value Buyers
17941.0,130,1,304.56,3,Low Value Buyers
17942.0,7,1,77.50000000000001,3,Low Value Buyers
17946.0,232,2,149.57999999999998,1,New Customers
17947.0,36,1,176.68,3,Low Value Buyers
17948.0,146,1,358.56000000000006,1,New Customers
17949.0,0,45,58510.48,0,Loyal / High Spenders
17950.0,71,3,482.2,3,Low Value Buyers
17951.0,39,3,1008.5400000000001,3,Low Value Buyers
17954.0,4,12,2332.72,3,Low Value Buyers
17955.0,198,4,557.3,1,New Customers
17956.0,248,1,12.75,1,New Customers
17957.0,65,1,111.68,3,Low Value Buyers
17958.0,116,1,508.4599999999999,3,Low Value Buyers
17960.0,170,1,73.78,1,New Customers
17961.0,20,39,1296.44,0,Loyal / High Spenders
17962.0,141,1,102.83,3,Low Value Buyers
17964.0,31,2,471.7,3,Low Value Buyers
17965.0,37,14,2622.57,3,Low Value Buyers
17966.0,37,5,1098.43,3,Low Value Buyers
17967.0,371,1,123.07,1,New Customers
17968.0,373,1,277.35,1,New Customers
17969.0,165,2,228.2,1,New Customers
17970.0,210,1,582.59,1,New Customers
17972.0,241,1,136.04,1,New Customers
17973.0,51,1,337.04,3,Low Value Buyers
17974.0,24,3,740.79,3,Low Value Buyers
17975.0,14,13,4488.81,3,Low Value Buyers
17976.0,371,1,353.19,1,New Customers
17977.0,28,1,288.14,3,Low Value Buyers
17978.0,364,1,300.91999999999996,1,New Customers
17979.0,35,4,757.71,3,Low Value Buyers
17980.0,165,3,811.45,1,New Customers
17984.0,144,1,152.68,1,New Customers
17985.0,21,1,634.95,3,Low Value Buyers
17986.0,55,1,20.8,3,Low Value Buyers
17987.0,184,1,198.57,1,New Customers
17988.0,11,7,201.12,3,Low Value Buyers
17990.0,236,3,630.84,1,New Customers
17991.0,224,2,93.35,1,New Customers
17994.0,121,4,678.49,3,Low Value Buyers
17995.0,281,1,76.1,1,New Customers
17997.0,73,8,1970.6699999999998,3,Low Value Buyers
17999.0,36,2,382.06,3,Low Value Buyers
18001.0,11,2,417.23,3,Low Value Buyers
18004.0,361,1,169.47,1,New Customers
18005.0,3,2,249.72,3,Low Value Buyers
18006.0,22,1,444.68,3,Low Value Buyers
18008.0,69,9,2116.19,3,Low Value Buyers
18009.0,234,1,257.34,1,New Customers
18010.0,256,1,174.8,1,New Customers
18011.0,372,1,102.78999999999999,1,New Customers
18013.0,154,2,187.29,1,New Customers
18014.0,27,1,166.42,3,Low Value Buyers
18015.0,3,1,120.03,3,Low Value Buyers
18016.0,31,5,1483.56,3,Low Value Buyers
18017.0,80,3,523.0,3,Low Value Buyers
18018.0,107,2,122.14,3,Low Value Buyers
18019.0,51,1,38.45,3,Low Value Buyers
18022.0,35,1,668.11,3,Low Value Buyers
18024.0,152,2,389.78,1,New Customers
18027.0,98,1,115.31,3,Low Value Buyers
18030.0,3,2,230.64999999999998,3,Low Value Buyers
18032.0,333,1,73.5,1,New Customers
18033.0,64,1,97.97,3,Low Value Buyers
18034.0,21,2,422.88,3,Low Value Buyers
18035.0,35,3,730.4,3,Low Value Buyers
18036.0,31,3,405.62,3,Low Value Buyers
18037.0,153,6,70.02,1,New Customers
18040.0,18,2,357.20000000000005,3,Low Value Buyers
18041.0,11,21,4183.39,0,Loyal / High Spenders
18042.0,53,1,165.04999999999998,3,Low Value Buyers
18043.0,24,3,559.51,3,Low Value Buyers
18044.0,3,10,2088.6,3,Low Value Buyers
18045.0,44,1,189.4,3,Low Value Buyers
18048.0,202,2,172.29000000000002,1,New Customers
18050.0,358,1,74.4,1,New Customers
18053.0,70,1,300.02,3,Low Value Buyers
18055.0,6,10,6784.1900000000005,3,Low Value Buyers
18056.0,287,1,363.65,1,New Customers
18058.0,9,1,170.16,3,Low Value Buyers
18059.0,22,3,306.46,3,Low Value Buyers
18061.0,21,10,2119.41,3,Low Value Buyers
18062.0,172,3,720.52,1,New Customers
18064.0,132,2,814.0,3,Low Value Buyers
18065.0,5,14,2392.83,3,Low Value Buyers
18066.0,74,1,318.0,3,Low Value Buyers
18067.0,39,1,396.33,3,Low Value Buyers
18068.0,288,1,101.69999999999999,1,New Customers
18069.0,25,5,2036.67,3,Low Value Buyers
18071.0,257,2,453.0,1,New Customers
18072.0,185,1,247.44,1,New Customers
18073.0,113,12,3877.5200000000004,3,Low Value Buyers
18074.0,373,1,489.6,1,New Customers
18075.0,22,10,2611.75,3,Low Value Buyers
18077.0,7,11,2633.0099999999998,3,Low Value Buyers
18078.0,216,2,336.13,1,New Customers
18079.0,44,4,3651.97,3,Low Value Buyers
18080.0,18,2,1231.5,3,Low Value Buyers
18081.0,35,3,343.45,3,Low Value Buyers
18082.0,25,1,703.37,3,Low Value Buyers
18084.0,15,1,90.47999999999999,3,Low Value Buyers
18085.0,329,2,689.95,1,New Customers
18086.0,273,1,101.34,1,New Customers
18087.0,97,2,4055.7199999999993,3,Low Value Buyers
18088.0,60,1,167.67000000000002,3,Low Value Buyers
18092.0,1,11,9068.26,3,Low Value Buyers
18093.0,92,4,2106.52,3,Low Value Buyers
18094.0,81,7,3017.3,3,Low Value Buyers
18095.0,312,2,580.0500000000001,1,New Customers
18096.0,11,3,911.15,3,Low Value Buyers
18097.0,7,6,2697.8,3,Low Value Buyers
18099.0,126,1,168.31,3,Low Value Buyers
18101.0,10,2,223.65,3,Low Value Buyers
18102.0,0,60,259657.3,2,At Risk / Inactive
18104.0,36,1,754.64,3,Low Value Buyers
18105.0,37,1,113.48000000000002,3,Low Value Buyers
18106.0,329,1,430.7,1,New Customers
18108.0,253,1,271.0,1,New Customers
18109.0,1,26,8052.97,0,Loyal / High Spenders
18110.0,19,1,236.3,3,Low Value Buyers
18112.0,11,2,352.69,3,Low Value Buyers
18113.0,368,1,76.32000000000001,1,New Customers
18114.0,289,1,220.1,1,New Customers
18116.0,67,8,1418.03,3,Low Value Buyers
18117.0,25,1,320.72,3,Low Value Buyers
18118.0,10,26,5653.82,0,Loyal / High Spenders
18119.0,367,1,181.12,1,New Customers
18120.0,213,1,111.15,1,New Customers
18121.0,148,2,673.1,1,New Customers
18122.0,7,6,1826.21,3,Low Value Buyers
18123.0,23,2,589.4399999999999,3,Low Value Buyers
18125.0,29,4,1142.99,3,Low Value Buyers
18126.0,60,1,206.82999999999998,3,Low Value Buyers
18127.0,18,3,348.73,3,Low Value Buyers
18129.0,242,1,112.55000000000001,1,New Customers
18130.0,14,3,1059.39,3,Low Value Buyers
18133.0,211,1,931.4999999999999,1,New Customers
18135.0,28,5,681.9100000000001,3,Low Value Buyers
18136.0,62,3,784.33,3,Low Value Buyers
18138.0,294,1,152.65,1,New Customers
18139.0,17,6,8438.34,3,Low Value Buyers
18142.0,156,2,1019.52,1,New Customers
18143.0,116,2,1000.16,3,Low Value Buyers
18144.0,7,12,2888.75,3,Low Value Buyers
18145.0,12,4,2861.55,3,Low Value Buyers
18146.0,140,2,160.35000000000002,3,Low Value Buyers
18147.0,45,2,179.33999999999997,3,Low Value Buyers
18149.0,50,3,612.0799999999999,3,Low Value Buyers
18150.0,31,3,566.58,3,Low Value Buyers
18151.0,134,2,653.35,3,Low Value Buyers
18154.0,2,2,399.19,3,Low Value Buyers
18155.0,74,3,371.62,3,Low Value Buyers
18156.0,12,2,734.94,3,Low Value Buyers
18158.0,8,2,453.4,3,Low Value Buyers
18159.0,300,1,530.15,1,New Customers
18160.0,56,2,638.0600000000001,3,Low Value Buyers
18161.0,14,5,1618.69,3,Low Value Buyers
18164.0,36,1,399.65000000000003,3,Low Value Buyers
18165.0,176,1,302.46000000000004,1,New Customers
18167.0,22,3,1384.8600000000001,3,Low Value Buyers
18168.0,175,6,1169.94,1,New Customers
18169.0,60,1,202.65,3,Low Value Buyers
18170.0,32,3,980.31,3,Low Value Buyers
18171.0,58,5,1231.31,3,Low Value Buyers
18172.0,14,20,7561.68,0,Loyal / High Spenders
18173.0,86,4,2106.84,3,Low Value Buyers
18174.0,6,1,104.0,3,Low Value Buyers
18176.0,357,1,476.35,1,New Customers
18177.0,30,6,1341.42,3,Low Value Buyers
18178.0,128,4,1590.81,3,Low Value Buyers
18179.0,8,6,1793.17,3,Low Value Buyers
18180.0,4,6,1843.75,3,Low Value Buyers
18181.0,23,1,382.8,3,Low Value Buyers
18183.0,226,2,632.07,1,New Customers
18184.0,14,1,49.8,3,Low Value Buyers
18185.0,248,1,304.25,1,New Customers
18188.0,14,3,2001.04,3,Low Value Buyers
18189.0,77,2,1090.24,3,Low Value Buyers
18190.0,191,2,284.46000000000004,1,New Customers
18191.0,261,1,207.79999999999998,1,New Customers
18192.0,71,1,957.97,3,Low Value Buyers
18193.0,164,1,243.76,1,New Customers
18194.0,81,1,973.8399999999999,3,Low Value Buyers
18196.0,94,2,689.13,3,Low Value Buyers
18198.0,3,17,5425.56,0,Loyal / High Spenders
18200.0,105,1,163.8,3,Low Value Buyers
18202.0,199,3,1396.99,1,New Customers
18203.0,156,1,160.42000000000002,1,New Customers
18204.0,70,3,1993.7,3,Low Value Buyers
18205.0,35,2,517.36,3,Low Value Buyers
18209.0,28,1,139.10000000000002,3,Low Value Buyers
18210.0,1,6,2621.38,3,Low Value Buyers
18211.0,25,5,600.07,3,Low Value Buyers
18212.0,325,1,248.42,1,New Customers
18213.0,236,1,232.48000000000002,1,New Customers
18215.0,88,1,299.34000000000003,3,Low Value Buyers
18216.0,30,1,481.75,3,Low Value Buyers
18217.0,28,2,621.75,3,Low Value Buyers
18218.0,210,2,662.08,1,New Customers
18219.0,2,10,2069.77,3,Low Value Buyers
18220.0,226,1,305.28000000000003,1,New Customers
18221.0,21,5,1041.61,3,Low Value Buyers
18222.0,92,1,443.0,3,Low Value Buyers
18223.0,4,14,6484.54,0,Loyal / High Spenders
18224.0,263,1,158.95000000000002,1,New Customers
18225.0,2,12,5509.12,3,Low Value Buyers
18226.0,43,11,5228.05,3,Low Value Buyers
18227.0,217,1,93.75,1,New Customers
18228.0,56,2,779.9,3,Low Value Buyers
18229.0,11,20,7276.900000000001,0,Loyal / High Spenders
18230.0,8,7,2810.2000000000003,3,Low Value Buyers
18231.0,191,5,2083.27,1,New Customers
18232.0,81,4,592.97,3,Low Value Buyers
18233.0,325,1,440.0,1,New Customers
18235.0,71,3,1796.48,3,Low Value Buyers
18236.0,29,6,882.24,3,Low Value Buyers
18237.0,2,5,987.1,3,Low Value Buyers
18239.0,218,5,1561.6100000000001,1,New Customers
18240.0,45,1,422.58,3,Low Value Buyers
18241.0,9,17,2073.09,0,Loyal / High Spenders
18242.0,71,4,2232.4900000000002,3,Low Value Buyers
18245.0,6,7,2567.06,3,Low Value Buyers
18246.0,23,2,596.1,3,Low Value Buyers
18248.0,122,2,804.02,3,Low Value Buyers
18249.0,16,1,95.34,3,Low Value Buyers
18250.0,309,1,349.27,1,New Customers
18251.0,86,1,4314.72,3,Low Value Buyers
18252.0,50,2,526.67,3,Low Value Buyers
18255.0,88,1,103.3,3,Low Value Buyers
18257.0,38,8,2337.63,3,Low Value Buyers
18259.0,24,3,2338.6000000000004,3,Low Value Buyers
18260.0,172,6,2643.2000000000003,1,New Customers
18261.0,42,2,324.24,3,Low Value Buyers
18262.0,139,1,149.48,3,Low Value Buyers
18263.0,25,3,1213.1599999999999,3,Low Value Buyers
18265.0,71,2,801.51,3,Low Value Buyers
18268.0,133,1,25.5,3,Low Value Buyers
18269.0,365,1,168.6,1,New Customers
18270.0,37,2,283.15,3,Low Value Buyers
18272.0,2,6,3078.58,3,Low Value Buyers
18273.0,1,3,204.0,3,Low Value Buyers
18274.0,29,1,175.92,3,Low Value Buyers
18276.0,43,1,335.86,3,Low Value Buyers
18277.0,57,1,110.38,3,Low Value Buyers
18278.0,73,1,173.9,3,Low Value Buyers
18280.0,277,1,180.60000000000002,1,New Customers
18281.0,180,1,80.82,1,New Customers
18282.0,7,2,178.05,3,Low Value Buyers
18283.0,3,16,2094.88,0,Loyal / High Spenders
18287.0,42,3,1837.28,3,Low Value Buyers
